"","Taxa","plate_num","DAY","germinated","chillweeks","force","censored"
"7093","Silene stellata",524,25,0,2,5,1
"7094","Silene stellata",524,25,0,2,5,1
"7095","Silene stellata",524,25,0,2,5,1
"7096","Silene stellata",524,25,0,2,5,1
"7097","Silene stellata",524,25,0,2,5,1
"7098","Silene stellata",524,25,0,2,5,1
"7099","Silene stellata",525,25,0,2,5,1
"7100","Silene stellata",525,25,0,2,5,1
"7101","Silene stellata",525,25,0,2,5,1
"7102","Silene stellata",525,25,0,2,5,1
"7103","Silene stellata",525,25,0,2,5,1
"7104","Silene stellata",525,25,0,2,5,1
"7105","Silene stellata",525,25,0,2,5,1
"7106","Silene stellata",525,25,0,2,5,1
"7107","Silene stellata",525,25,0,2,5,1
"7108","Silene stellata",525,25,0,2,5,1
"7109","Silene stellata",525,25,0,2,5,1
"7110","Silene stellata",525,25,0,2,5,1
"7111","Silene stellata",525,25,0,2,5,1
"7112","Silene stellata",525,25,0,2,5,1
"7113","Silene stellata",525,25,0,2,5,1
"7114","Silene stellata",525,25,0,2,5,1
"7115","Silene stellata",525,25,0,2,5,1
"7116","Silene stellata",525,25,0,2,5,1
"7117","Silene stellata",525,25,0,2,5,1
"7118","Anemone virginana",577,25,0,2,5,1
"7119","Anemone virginana",577,25,0,2,5,1
"7120","Anemone virginana",577,25,0,2,5,1
"7121","Anemone virginana",578,25,0,2,5,1
"7122","Anemone virginana",578,25,0,2,5,1
"7123","Anemone virginana",579,25,0,2,5,1
"7124","Anemone virginana",579,25,0,2,5,1
"7125","Thalictrum dioicum",628,25,0,2,0,1
"7126","Thalictrum dioicum",628,25,0,2,0,1
"7127","Thalictrum dioicum",628,25,0,2,0,1
"7128","Thalictrum dioicum",628,25,0,2,0,1
"7129","Thalictrum dioicum",628,25,0,2,0,1
"7130","Thalictrum dioicum",628,25,0,2,0,1
"7131","Thalictrum dioicum",628,25,0,2,0,1
"7132","Thalictrum dioicum",628,25,0,2,0,1
"7133","Thalictrum dioicum",628,25,0,2,0,1
"7134","Thalictrum dioicum",629,25,0,2,0,1
"7135","Thalictrum dioicum",629,25,0,2,0,1
"7136","Thalictrum dioicum",629,25,0,2,0,1
"7137","Thalictrum dioicum",629,25,0,2,0,1
"7138","Thalictrum dioicum",629,25,0,2,0,1
"7139","Thalictrum dioicum",629,25,0,2,0,1
"7140","Thalictrum dioicum",629,25,0,2,0,1
"7141","Thalictrum dioicum",629,25,0,2,0,1
"7142","Thalictrum dioicum",631,25,0,2,5,1
"7143","Thalictrum dioicum",631,25,0,2,5,1
"7144","Thalictrum dioicum",631,25,0,2,5,1
"7145","Thalictrum dioicum",631,25,0,2,5,1
"7146","Thalictrum dioicum",631,25,0,2,5,1
"7147","Thalictrum dioicum",631,25,0,2,5,1
"7148","Thalictrum dioicum",631,25,0,2,5,1
"7149","Thalictrum dioicum",631,25,0,2,5,1
"7150","Thalictrum dioicum",631,25,0,2,5,1
"7151","Thalictrum dioicum",631,25,0,2,5,1
"7152","Thalictrum dioicum",631,25,0,2,5,1
"7153","Thalictrum dioicum",631,25,0,2,5,1
"7154","Thalictrum dioicum",631,25,0,2,5,1
"7155","Thalictrum dioicum",632,25,0,2,5,1
"7156","Thalictrum dioicum",632,25,0,2,5,1
"7157","Thalictrum dioicum",632,25,0,2,5,1
"7158","Thalictrum dioicum",632,25,0,2,5,1
"7159","Thalictrum dioicum",632,25,0,2,5,1
"7160","Thalictrum dioicum",632,25,0,2,5,1
"7161","Thalictrum dioicum",632,25,0,2,5,1
"7162","Thalictrum dioicum",632,25,0,2,5,1
"7163","Oenethera biennis",91,25,0,4,0,1
"7164","Oenethera biennis",95,25,0,4,5,1
"7165","Oenethera biennis",95,25,0,4,5,1
"7166","Oenethera biennis",96,25,0,4,5,1
"7167","Oenethera biennis",96,25,0,4,5,1
"7168","Asclepias syriaca",140,25,0,4,0,1
"7169","Asclepias syriaca",141,25,0,4,0,1
"7170","Asclepias syriaca",143,25,0,4,5,1
"7171","Cryptotaenia canadensis",187,25,0,4,0,1
"7172","Cryptotaenia canadensis",188,25,0,4,0,1
"7173","Cryptotaenia canadensis",188,25,0,4,0,1
"7174","Cryptotaenia canadensis",188,25,0,4,0,1
"7175","Cryptotaenia canadensis",188,25,0,4,0,1
"7176","Cryptotaenia canadensis",188,25,0,4,0,1
"7177","Cryptotaenia canadensis",188,25,0,4,0,1
"7178","Cryptotaenia canadensis",188,25,0,4,0,1
"7179","Cryptotaenia canadensis",188,25,0,4,0,1
"7180","Cryptotaenia canadensis",188,25,0,4,0,1
"7181","Cryptotaenia canadensis",188,25,0,4,0,1
"7182","Cryptotaenia canadensis",188,25,0,4,0,1
"7183","Cryptotaenia canadensis",188,25,0,4,0,1
"7184","Cryptotaenia canadensis",188,25,0,4,0,1
"7185","Cryptotaenia canadensis",188,25,0,4,0,1
"7186","Cryptotaenia canadensis",189,25,0,4,0,1
"7187","Cryptotaenia canadensis",189,25,0,4,0,1
"7188","Cryptotaenia canadensis",189,25,0,4,0,1
"7189","Cryptotaenia canadensis",189,25,0,4,0,1
"7190","Cryptotaenia canadensis",189,25,0,4,0,1
"7191","Cryptotaenia canadensis",189,25,0,4,0,1
"7192","Cryptotaenia canadensis",189,25,0,4,0,1
"7193","Cryptotaenia canadensis",189,25,0,4,0,1
"7194","Cryptotaenia canadensis",189,25,0,4,0,1
"7195","Cryptotaenia canadensis",189,25,0,4,0,1
"7196","Cryptotaenia canadensis",190,25,0,4,5,1
"7197","Cryptotaenia canadensis",190,25,0,4,5,1
"7198","Cryptotaenia canadensis",190,25,0,4,5,1
"7199","Cryptotaenia canadensis",190,25,0,4,5,1
"7200","Cryptotaenia canadensis",190,25,0,4,5,1
"7201","Cryptotaenia canadensis",190,25,0,4,5,1
"7202","Cryptotaenia canadensis",190,25,0,4,5,1
"7203","Cryptotaenia canadensis",190,25,0,4,5,1
"7204","Cryptotaenia canadensis",190,25,0,4,5,1
"7205","Cryptotaenia canadensis",190,25,0,4,5,1
"7206","Cryptotaenia canadensis",190,25,0,4,5,1
"7207","Cryptotaenia canadensis",190,25,0,4,5,1
"7208","Cryptotaenia canadensis",190,25,0,4,5,1
"7209","Cryptotaenia canadensis",190,25,0,4,5,1
"7210","Cryptotaenia canadensis",190,25,0,4,5,1
"7211","Cryptotaenia canadensis",191,25,0,4,5,1
"7212","Cryptotaenia canadensis",191,25,0,4,5,1
"7213","Cryptotaenia canadensis",191,25,0,4,5,1
"7214","Cryptotaenia canadensis",191,25,0,4,5,1
"7215","Cryptotaenia canadensis",191,25,0,4,5,1
"7216","Cryptotaenia canadensis",191,25,0,4,5,1
"7217","Cryptotaenia canadensis",191,25,0,4,5,1
"7218","Cryptotaenia canadensis",191,25,0,4,5,1
"7219","Cryptotaenia canadensis",191,25,0,4,5,1
"7220","Cryptotaenia canadensis",191,25,0,4,5,1
"7221","Cryptotaenia canadensis",191,25,0,4,5,1
"7222","Cryptotaenia canadensis",191,25,0,4,5,1
"7223","Cryptotaenia canadensis",191,25,0,4,5,1
"7224","Cryptotaenia canadensis",191,25,0,4,5,1
"7225","Cryptotaenia canadensis",191,25,0,4,5,1
"7226","Cryptotaenia canadensis",192,25,0,4,5,1
"7227","Cryptotaenia canadensis",192,25,0,4,5,1
"7228","Cryptotaenia canadensis",192,25,0,4,5,1
"7229","Cryptotaenia canadensis",192,25,0,4,5,1
"7230","Cryptotaenia canadensis",192,25,0,4,5,1
"7231","Cryptotaenia canadensis",192,25,0,4,5,1
"7232","Cryptotaenia canadensis",192,25,0,4,5,1
"7233","Cryptotaenia canadensis",192,25,0,4,5,1
"7234","Cryptotaenia canadensis",192,25,0,4,5,1
"7235","Cryptotaenia canadensis",192,25,0,4,5,1
"7236","Cryptotaenia canadensis",192,25,0,4,5,1
"7237","Cryptotaenia canadensis",192,25,0,4,5,1
"7238","Cryptotaenia canadensis",192,25,0,4,5,1
"7239","Cryptotaenia canadensis",192,25,0,4,5,1
"7240","Cryptotaenia canadensis",192,25,0,4,5,1
"7241","Eurbia diviricata",253,25,0,4,0,1
"7242","Eurbia diviricata",253,25,0,4,0,1
"7243","Eurbia diviricata",253,25,0,4,0,1
"7244","Eurbia diviricata",253,25,0,4,0,1
"7245","Eurbia diviricata",253,25,0,4,0,1
"7246","Eurbia diviricata",255,25,0,4,0,1
"7247","Eurbia diviricata",255,25,0,4,0,1
"7248","Eurbia diviricata",255,25,0,4,0,1
"7249","Eurbia diviricata",255,25,0,4,0,1
"7250","Eurbia diviricata",255,25,0,4,0,1
"7251","Eurbia diviricata",255,25,0,4,0,1
"7252","Eurbia diviricata",255,25,0,4,0,1
"7253","Eurbia diviricata",256,25,0,4,5,1
"7254","Eurbia diviricata",256,25,0,4,5,1
"7255","Eurbia diviricata",256,25,0,4,5,1
"7256","Eurbia diviricata",257,25,0,4,5,1
"7257","Eurbia diviricata",257,25,0,4,5,1
"7258","Eurbia diviricata",257,25,0,4,5,1
"7259","Eurbia diviricata",257,25,0,4,5,1
"7260","Eurbia diviricata",258,25,0,4,5,1
"7261","Eurbia diviricata",258,25,0,4,5,1
"7262","Eurbia diviricata",258,25,0,4,5,1
"7263","Eurbia diviricata",258,25,0,4,5,1
"7264","Polygonum virginiatum",387,25,0,4,0,1
"7265","Polygonum virginiatum",387,25,0,4,0,1
"7266","Polygonum virginiatum",387,25,0,4,0,1
"7267","Polygonum virginiatum",387,25,0,4,0,1
"7268","Polygonum virginiatum",387,25,0,4,0,1
"7269","Polygonum virginiatum",387,25,0,4,0,1
"7270","Polygonum virginiatum",387,25,0,4,0,1
"7271","Polygonum virginiatum",387,25,0,4,0,1
"7272","Polygonum virginiatum",387,25,0,4,0,1
"7273","Polygonum virginiatum",387,25,0,4,0,1
"7274","Polygonum virginiatum",387,25,0,4,0,1
"7275","Polygonum virginiatum",387,25,0,4,0,1
"7276","Polygonum virginiatum",387,25,0,4,0,1
"7277","Polygonum virginiatum",387,25,0,4,0,1
"7278","Polygonum virginiatum",387,25,0,4,0,1
"7279","Polygonum virginiatum",387,25,0,4,0,1
"7280","Polygonum virginiatum",387,25,0,4,0,1
"7281","Polygonum virginiatum",387,25,0,4,0,1
"7282","Polygonum virginiatum",388,25,0,4,5,1
"7283","Polygonum virginiatum",388,25,0,4,5,1
"7284","Polygonum virginiatum",388,25,0,4,5,1
"7285","Polygonum virginiatum",388,25,0,4,5,1
"7286","Polygonum virginiatum",388,25,0,4,5,1
"7287","Polygonum virginiatum",388,25,0,4,5,1
"7288","Polygonum virginiatum",388,25,0,4,5,1
"7289","Polygonum virginiatum",388,25,0,4,5,1
"7290","Polygonum virginiatum",388,25,0,4,5,1
"7291","Polygonum virginiatum",388,25,0,4,5,1
"7292","Polygonum virginiatum",388,25,0,4,5,1
"7293","Polygonum virginiatum",388,25,0,4,5,1
"7294","Polygonum virginiatum",388,25,0,4,5,1
"7295","Polygonum virginiatum",388,25,0,4,5,1
"7296","Polygonum virginiatum",388,25,0,4,5,1
"7297","Polygonum virginiatum",388,25,0,4,5,1
"7298","Polygonum virginiatum",388,25,0,4,5,1
"7299","Polygonum virginiatum",388,25,0,4,5,1
"7300","Polygonum virginiatum",389,25,0,4,5,1
"7301","Polygonum virginiatum",389,25,0,4,5,1
"7302","Polygonum virginiatum",389,25,0,4,5,1
"7303","Polygonum virginiatum",389,25,0,4,5,1
"7304","Polygonum virginiatum",389,25,0,4,5,1
"7305","Polygonum virginiatum",389,25,0,4,5,1
"7306","Polygonum virginiatum",389,25,0,4,5,1
"7307","Polygonum virginiatum",389,25,0,4,5,1
"7308","Polygonum virginiatum",389,25,0,4,5,1
"7309","Polygonum virginiatum",389,25,0,4,5,1
"7310","Polygonum virginiatum",389,25,0,4,5,1
"7311","Polygonum virginiatum",389,25,0,4,5,1
"7312","Polygonum virginiatum",389,25,0,4,5,1
"7313","Polygonum virginiatum",389,25,0,4,5,1
"7314","Polygonum virginiatum",389,25,0,4,5,1
"7315","Polygonum virginiatum",389,25,0,4,5,1
"7316","Polygonum virginiatum",389,25,0,4,5,1
"7317","Polygonum virginiatum",390,25,0,4,5,1
"7318","Polygonum virginiatum",390,25,0,4,5,1
"7319","Polygonum virginiatum",390,25,0,4,5,1
"7320","Polygonum virginiatum",390,25,0,4,5,1
"7321","Polygonum virginiatum",390,25,0,4,5,1
"7322","Polygonum virginiatum",390,25,0,4,5,1
"7323","Polygonum virginiatum",390,25,0,4,5,1
"7324","Polygonum virginiatum",390,25,0,4,5,1
"7325","Polygonum virginiatum",390,25,0,4,5,1
"7326","Polygonum virginiatum",390,25,0,4,5,1
"7327","Polygonum virginiatum",390,25,0,4,5,1
"7328","Polygonum virginiatum",390,25,0,4,5,1
"7329","Polygonum virginiatum",390,25,0,4,5,1
"7330","Polygonum virginiatum",390,25,0,4,5,1
"7331","Polygonum virginiatum",390,25,0,4,5,1
"7332","Polygonum virginiatum",390,25,0,4,5,1
"7333","Polygonum virginiatum",390,25,0,4,5,1
"7334","Polygonum virginiatum",390,25,0,4,5,1
"7335","Polygonum virginiatum",390,25,0,4,5,1
"7336","Silene vulgaris",472,25,0,4,0,1
"7337","Silene vulgaris",473,25,0,4,0,1
"7338","Silene vulgaris",473,25,0,4,0,1
"7339","Silene vulgaris",474,25,0,4,5,1
"7340","Silene vulgaris",474,25,0,4,5,1
"7341","Silene stellata",526,25,0,4,0,1
"7342","Silene stellata",526,25,0,4,0,1
"7343","Silene stellata",526,25,0,4,0,1
"7344","Silene stellata",526,25,0,4,0,1
"7345","Silene stellata",526,25,0,4,0,1
"7346","Silene stellata",526,25,0,4,0,1
"7347","Silene stellata",526,25,0,4,0,1
"7348","Silene stellata",526,25,0,4,0,1
"7349","Silene stellata",526,25,0,4,0,1
"7350","Silene stellata",526,25,0,4,0,1
"7351","Silene stellata",526,25,0,4,0,1
"7352","Silene stellata",526,25,0,4,0,1
"7353","Silene stellata",526,25,0,4,0,1
"7354","Silene stellata",526,25,0,4,0,1
"7355","Silene stellata",526,25,0,4,0,1
"7356","Silene stellata",527,25,0,4,0,1
"7357","Silene stellata",527,25,0,4,0,1
"7358","Silene stellata",527,25,0,4,0,1
"7359","Silene stellata",527,25,0,4,0,1
"7360","Silene stellata",527,25,0,4,0,1
"7361","Silene stellata",527,25,0,4,0,1
"7362","Silene stellata",527,25,0,4,0,1
"7363","Silene stellata",527,25,0,4,0,1
"7364","Silene stellata",527,25,0,4,0,1
"7365","Silene stellata",527,25,0,4,0,1
"7366","Silene stellata",527,25,0,4,0,1
"7367","Silene stellata",527,25,0,4,0,1
"7368","Silene stellata",527,25,0,4,0,1
"7369","Silene stellata",527,25,0,4,0,1
"7370","Silene stellata",527,25,0,4,0,1
"7371","Silene stellata",528,25,0,4,0,1
"7372","Silene stellata",528,25,0,4,0,1
"7373","Silene stellata",528,25,0,4,0,1
"7374","Silene stellata",528,25,0,4,0,1
"7375","Silene stellata",528,25,0,4,0,1
"7376","Silene stellata",528,25,0,4,0,1
"7377","Silene stellata",528,25,0,4,0,1
"7378","Silene stellata",528,25,0,4,0,1
"7379","Silene stellata",528,25,0,4,0,1
"7380","Silene stellata",528,25,0,4,0,1
"7381","Silene stellata",528,25,0,4,0,1
"7382","Silene stellata",528,25,0,4,0,1
"7383","Silene stellata",528,25,0,4,0,1
"7384","Silene stellata",528,25,0,4,0,1
"7385","Silene stellata",528,25,0,4,0,1
"7386","Silene stellata",528,25,0,4,0,1
"7387","Silene stellata",528,25,0,4,0,1
"7388","Silene stellata",529,25,0,4,5,1
"7389","Silene stellata",529,25,0,4,5,1
"7390","Silene stellata",529,25,0,4,5,1
"7391","Silene stellata",529,25,0,4,5,1
"7392","Silene stellata",529,25,0,4,5,1
"7393","Silene stellata",529,25,0,4,5,1
"7394","Silene stellata",529,25,0,4,5,1
"7395","Silene stellata",529,25,0,4,5,1
"7396","Silene stellata",529,25,0,4,5,1
"7397","Silene stellata",529,25,0,4,5,1
"7398","Silene stellata",529,25,0,4,5,1
"7399","Silene stellata",529,25,0,4,5,1
"7400","Silene stellata",529,25,0,4,5,1
"7401","Silene stellata",529,25,0,4,5,1
"7402","Silene stellata",529,25,0,4,5,1
"7403","Silene stellata",529,25,0,4,5,1
"7404","Silene stellata",529,25,0,4,5,1
"7405","Silene stellata",530,25,0,4,5,1
"7406","Silene stellata",530,25,0,4,5,1
"7407","Silene stellata",530,25,0,4,5,1
"7408","Silene stellata",530,25,0,4,5,1
"7409","Silene stellata",530,25,0,4,5,1
"7410","Silene stellata",530,25,0,4,5,1
"7411","Silene stellata",530,25,0,4,5,1
"7412","Silene stellata",530,25,0,4,5,1
"7413","Silene stellata",530,25,0,4,5,1
"7414","Silene stellata",530,25,0,4,5,1
"7415","Silene stellata",530,25,0,4,5,1
"7416","Silene stellata",530,25,0,4,5,1
"7417","Silene stellata",530,25,0,4,5,1
"7418","Silene stellata",530,25,0,4,5,1
"7419","Anemone virginana",583,25,0,4,5,1
"7420","Anemone virginana",583,25,0,4,5,1
"7421","Anemone virginana",583,25,0,4,5,1
"7422","Anemone virginana",583,25,0,4,5,1
"7423","Anemone virginana",583,25,0,4,5,1
"7424","Anemone virginana",584,25,0,4,5,1
"7425","Anemone virginana",584,25,0,4,5,1
"7426","Anemone virginana",584,25,0,4,5,1
"7427","Anemone virginana",584,25,0,4,5,1
"7428","Thalictrum dioicum",634,25,0,4,0,1
"7429","Thalictrum dioicum",634,25,0,4,0,1
"7430","Thalictrum dioicum",634,25,0,4,0,1
"7431","Thalictrum dioicum",634,25,0,4,0,1
"7432","Thalictrum dioicum",634,25,0,4,0,1
"7433","Thalictrum dioicum",634,25,0,4,0,1
"7434","Thalictrum dioicum",634,25,0,4,0,1
"7435","Thalictrum dioicum",634,25,0,4,0,1
"7436","Thalictrum dioicum",636,25,0,4,0,1
"7437","Thalictrum dioicum",636,25,0,4,0,1
"7438","Thalictrum dioicum",636,25,0,4,0,1
"7439","Thalictrum dioicum",636,25,0,4,0,1
"7440","Thalictrum dioicum",636,25,0,4,0,1
"7441","Thalictrum dioicum",636,25,0,4,0,1
"7442","Thalictrum dioicum",636,25,0,4,0,1
"7443","Thalictrum dioicum",637,25,0,4,5,1
"7444","Thalictrum dioicum",637,25,0,4,5,1
"7445","Thalictrum dioicum",637,25,0,4,5,1
"7446","Thalictrum dioicum",637,25,0,4,5,1
"7447","Thalictrum dioicum",637,25,0,4,5,1
"7448","Thalictrum dioicum",637,25,0,4,5,1
"7449","Thalictrum dioicum",637,25,0,4,5,1
"7450","Thalictrum dioicum",637,25,0,4,5,1
"7451","Thalictrum dioicum",637,25,0,4,5,1
"7452","Thalictrum dioicum",638,25,0,4,5,1
"7453","Thalictrum dioicum",638,25,0,4,5,1
"7454","Thalictrum dioicum",638,25,0,4,5,1
"7455","Thalictrum dioicum",639,25,0,4,5,1
"7456","Thalictrum dioicum",639,25,0,4,5,1
"7457","Thalictrum dioicum",639,25,0,4,5,1
"7458","Thalictrum dioicum",639,25,0,4,5,1
"7459","Oenethera biennis",97,25,0,5,0,1
"7460","Oenethera biennis",97,25,0,5,0,1
"7461","Oenethera biennis",99,25,0,5,0,1
"7462","Oenethera biennis",100,25,0,5,5,1
"7463","Oenethera biennis",101,25,0,5,5,1
"7464","Oenethera biennis",101,25,0,5,5,1
"7465","Oenethera biennis",102,25,0,5,5,1
"7466","Asclepias syriaca",146,25,0,5,0,1
"7467","Asclepias syriaca",146,25,0,5,0,1
"7468","Asclepias syriaca",147,25,0,5,0,1
"7469","Asclepias syriaca",148,25,0,5,5,1
"7470","Cryptotaenia canadensis",193,25,0,5,0,1
"7471","Cryptotaenia canadensis",193,25,0,5,0,1
"7472","Cryptotaenia canadensis",193,25,0,5,0,1
"7473","Cryptotaenia canadensis",193,25,0,5,0,1
"7474","Cryptotaenia canadensis",193,25,0,5,0,1
"7475","Cryptotaenia canadensis",194,25,0,5,0,1
"7476","Cryptotaenia canadensis",194,25,0,5,0,1
"7477","Cryptotaenia canadensis",194,25,0,5,0,1
"7478","Cryptotaenia canadensis",194,25,0,5,0,1
"7479","Cryptotaenia canadensis",196,25,0,5,5,1
"7480","Cryptotaenia canadensis",196,25,0,5,5,1
"7481","Cryptotaenia canadensis",196,25,0,5,5,1
"7482","Cryptotaenia canadensis",196,25,0,5,5,1
"7483","Cryptotaenia canadensis",196,25,0,5,5,1
"7484","Cryptotaenia canadensis",196,25,0,5,5,1
"7485","Cryptotaenia canadensis",196,25,0,5,5,1
"7486","Cryptotaenia canadensis",196,25,0,5,5,1
"7487","Cryptotaenia canadensis",196,25,0,5,5,1
"7488","Cryptotaenia canadensis",196,25,0,5,5,1
"7489","Cryptotaenia canadensis",196,25,0,5,5,1
"7490","Cryptotaenia canadensis",196,25,0,5,5,1
"7491","Cryptotaenia canadensis",196,25,0,5,5,1
"7492","Cryptotaenia canadensis",196,25,0,5,5,1
"7493","Cryptotaenia canadensis",196,25,0,5,5,1
"7494","Cryptotaenia canadensis",196,25,0,5,5,1
"7495","Cryptotaenia canadensis",197,25,0,5,5,1
"7496","Cryptotaenia canadensis",197,25,0,5,5,1
"7497","Cryptotaenia canadensis",197,25,0,5,5,1
"7498","Cryptotaenia canadensis",197,25,0,5,5,1
"7499","Cryptotaenia canadensis",197,25,0,5,5,1
"7500","Cryptotaenia canadensis",197,25,0,5,5,1
"7501","Cryptotaenia canadensis",197,25,0,5,5,1
"7502","Cryptotaenia canadensis",197,25,0,5,5,1
"7503","Cryptotaenia canadensis",197,25,0,5,5,1
"7504","Cryptotaenia canadensis",197,25,0,5,5,1
"7505","Cryptotaenia canadensis",197,25,0,5,5,1
"7506","Cryptotaenia canadensis",197,25,0,5,5,1
"7507","Cryptotaenia canadensis",197,25,0,5,5,1
"7508","Cryptotaenia canadensis",197,25,0,5,5,1
"7509","Cryptotaenia canadensis",197,25,0,5,5,1
"7510","Cryptotaenia canadensis",197,25,0,5,5,1
"7511","Cryptotaenia canadensis",197,25,0,5,5,1
"7512","Cryptotaenia canadensis",198,25,0,5,5,1
"7513","Cryptotaenia canadensis",198,25,0,5,5,1
"7514","Cryptotaenia canadensis",198,25,0,5,5,1
"7515","Eurbia diviricata",261,25,0,5,0,1
"7516","Eurbia diviricata",263,25,0,5,5,1
"7517","Eurbia diviricata",263,25,0,5,5,1
"7518","Eurbia diviricata",263,25,0,5,5,1
"7519","Eurbia diviricata",263,25,0,5,5,1
"7520","Eurbia diviricata",263,25,0,5,5,1
"7521","Eurbia diviricata",264,25,0,5,5,1
"7522","Eurbia diviricata",264,25,0,5,5,1
"7523","Eurbia diviricata",264,25,0,5,5,1
"7524","Eurbia diviricata",264,25,0,5,5,1
"7525","Eurbia diviricata",264,25,0,5,5,1
"7526","Eurbia diviricata",264,25,0,5,5,1
"7527","Polygonum virginiatum",391,25,0,5,0,1
"7528","Polygonum virginiatum",391,25,0,5,0,1
"7529","Polygonum virginiatum",391,25,0,5,0,1
"7530","Polygonum virginiatum",391,25,0,5,0,1
"7531","Polygonum virginiatum",391,25,0,5,0,1
"7532","Polygonum virginiatum",391,25,0,5,0,1
"7533","Polygonum virginiatum",391,25,0,5,0,1
"7534","Polygonum virginiatum",391,25,0,5,0,1
"7535","Polygonum virginiatum",391,25,0,5,0,1
"7536","Polygonum virginiatum",391,25,0,5,0,1
"7537","Polygonum virginiatum",391,25,0,5,0,1
"7538","Polygonum virginiatum",391,25,0,5,0,1
"7539","Polygonum virginiatum",391,25,0,5,0,1
"7540","Polygonum virginiatum",391,25,0,5,0,1
"7541","Polygonum virginiatum",391,25,0,5,0,1
"7542","Polygonum virginiatum",394,25,0,5,5,1
"7543","Polygonum virginiatum",394,25,0,5,5,1
"7544","Polygonum virginiatum",394,25,0,5,5,1
"7545","Polygonum virginiatum",394,25,0,5,5,1
"7546","Polygonum virginiatum",394,25,0,5,5,1
"7547","Polygonum virginiatum",394,25,0,5,5,1
"7548","Polygonum virginiatum",394,25,0,5,5,1
"7549","Polygonum virginiatum",394,25,0,5,5,1
"7550","Polygonum virginiatum",394,25,0,5,5,1
"7551","Polygonum virginiatum",394,25,0,5,5,1
"7552","Polygonum virginiatum",394,25,0,5,5,1
"7553","Polygonum virginiatum",394,25,0,5,5,1
"7554","Polygonum virginiatum",394,25,0,5,5,1
"7555","Polygonum virginiatum",394,25,0,5,5,1
"7556","Polygonum virginiatum",394,25,0,5,5,1
"7557","Polygonum virginiatum",394,25,0,5,5,1
"7558","Polygonum virginiatum",394,25,0,5,5,1
"7559","Polygonum virginiatum",394,25,0,5,5,1
"7560","Polygonum virginiatum",396,25,0,5,5,1
"7561","Polygonum virginiatum",396,25,0,5,5,1
"7562","Polygonum virginiatum",396,25,0,5,5,1
"7563","Polygonum virginiatum",396,25,0,5,5,1
"7564","Polygonum virginiatum",396,25,0,5,5,1
"7565","Polygonum virginiatum",396,25,0,5,5,1
"7566","Polygonum virginiatum",396,25,0,5,5,1
"7567","Polygonum virginiatum",396,25,0,5,5,1
"7568","Polygonum virginiatum",396,25,0,5,5,1
"7569","Polygonum virginiatum",396,25,0,5,5,1
"7570","Polygonum virginiatum",396,25,0,5,5,1
"7571","Polygonum virginiatum",396,25,0,5,5,1
"7572","Polygonum virginiatum",396,25,0,5,5,1
"7573","Polygonum virginiatum",396,25,0,5,5,1
"7574","Polygonum virginiatum",396,25,0,5,5,1
"7575","Polygonum virginiatum",396,25,0,5,5,1
"7576","Polygonum virginiatum",396,25,0,5,5,1
"7577","Polygonum virginiatum",396,25,0,5,5,1
"7578","Polygonum virginiatum",396,25,0,5,5,1
"7579","Silene vulgaris",478,25,0,5,0,1
"7580","Silene vulgaris",478,25,0,5,0,1
"7581","Silene vulgaris",478,25,0,5,0,1
"7582","Silene vulgaris",479,25,0,5,0,1
"7583","Silene vulgaris",481,25,0,5,5,1
"7584","Silene vulgaris",482,25,0,5,5,1
"7585","Silene vulgaris",483,25,0,5,5,1
"7586","Silene vulgaris",483,25,0,5,5,1
"7587","Silene stellata",532,25,0,5,0,1
"7588","Silene stellata",532,25,0,5,0,1
"7589","Silene stellata",532,25,0,5,0,1
"7590","Silene stellata",532,25,0,5,0,1
"7591","Silene stellata",532,25,0,5,0,1
"7592","Silene stellata",532,25,0,5,0,1
"7593","Silene stellata",532,25,0,5,0,1
"7594","Silene stellata",532,25,0,5,0,1
"7595","Silene stellata",532,25,0,5,0,1
"7596","Silene stellata",532,25,0,5,0,1
"7597","Silene stellata",532,25,0,5,0,1
"7598","Silene stellata",532,25,0,5,0,1
"7599","Silene stellata",532,25,0,5,0,1
"7600","Silene stellata",532,25,0,5,0,1
"7601","Silene stellata",533,25,0,5,0,1
"7602","Silene stellata",533,25,0,5,0,1
"7603","Silene stellata",533,25,0,5,0,1
"7604","Silene stellata",533,25,0,5,0,1
"7605","Silene stellata",533,25,0,5,0,1
"7606","Silene stellata",533,25,0,5,0,1
"7607","Silene stellata",533,25,0,5,0,1
"7608","Silene stellata",533,25,0,5,0,1
"7609","Silene stellata",533,25,0,5,0,1
"7610","Silene stellata",533,25,0,5,0,1
"7611","Silene stellata",533,25,0,5,0,1
"7612","Silene stellata",533,25,0,5,0,1
"7613","Silene stellata",533,25,0,5,0,1
"7614","Silene stellata",533,25,0,5,0,1
"7615","Silene stellata",533,25,0,5,0,1
"7616","Silene stellata",534,25,0,5,0,1
"7617","Silene stellata",534,25,0,5,0,1
"7618","Silene stellata",534,25,0,5,0,1
"7619","Silene stellata",534,25,0,5,0,1
"7620","Silene stellata",534,25,0,5,0,1
"7621","Silene stellata",534,25,0,5,0,1
"7622","Silene stellata",534,25,0,5,0,1
"7623","Silene stellata",534,25,0,5,0,1
"7624","Silene stellata",534,25,0,5,0,1
"7625","Silene stellata",534,25,0,5,0,1
"7626","Silene stellata",534,25,0,5,0,1
"7627","Silene stellata",535,25,0,5,5,1
