"X","zero_day","tot_seed","Taxa","INC","COLD","plate_num","viable","chill_germ","mold","adj_total","date","germ_num","day","DAY","germ.daily","germ_perc","chill_time","chillweeks","force"
7896,"10/22/18",20,"Silene stellata","L","f",555,12,0,0,21,"2018-11-16",9,320,25,0,0.45,56,8,0
7897,"10/22/18",20,"Anemone virginana","H","f",604,0,0,1,20,"2018-11-16",20,320,25,1,1,56,8,1
7898,"10/22/18",20,"Anemone virginana","H","f",605,0,0,0,20,"2018-11-16",20,320,25,0,1,56,8,1
7899,"10/22/18",20,"Anemone virginana","H","f",606,0,0,0,20,"2018-11-16",20,320,25,0,1,56,8,1
7900,"10/22/18",20,"Anemone virginana","L","f",607,0,0,0,21,"2018-11-16",21,320,25,1,1,56,8,0
7901,"10/22/18",20,"Anemone virginana","L","f",608,0,0,0,21,"2018-11-16",21,320,25,0,1,56,8,0
7902,"10/22/18",20,"Anemone virginana","L","f",609,0,0,1,19,"2018-11-16",19,320,25,0,0.95,56,8,0
7903,"10/22/18",15,"Thalictrum dioicum","H","f",658,7,0,6,9,"2018-11-16",2,320,25,0,0.133333333333333,56,8,1
7904,"10/22/18",15,"Thalictrum dioicum","H","f",659,6,0,7,9,"2018-11-16",3,320,25,0,0.2,56,8,1
7905,"10/22/18",15,"Thalictrum dioicum","H","f",660,4,0,8,7,"2018-11-16",3,320,25,0,0.2,56,8,1
7906,"10/22/18",15,"Thalictrum dioicum","L","f",661,3,0,5,10,"2018-11-16",7,320,25,0,0.466666666666667,56,8,0
7907,"10/22/18",15,"Thalictrum dioicum","L","f",662,7,0,3,12,"2018-11-16",5,320,25,0,0.333333333333333,56,8,0
7908,"10/22/18",15,"Thalictrum dioicum","L","f",663,5,0,8,8,"2018-11-16",3,320,25,0,0.2,56,8,0
7909,"10/22/18",10,"Impatiens capensis","H","f",696,1,0,9,1,"2018-11-16",0,320,25,0,0,56,8,1
7910,"10/22/18",10,"Impatiens capensis","H","f",697,2,0,8,2,"2018-11-16",0,320,25,0,0,56,8,1
7911,"10/22/18",10,"Impatiens capensis","L","f",698,0,0,10,0,"2018-11-16",0,320,25,0,0,56,8,0
7912,"10/22/18",10,"Impatiens capensis","L","f",699,1,0,9,1,"2018-11-16",0,320,25,0,0,56,8,0
7913,"10/22/18",15,"Phlox cuspidata","H","f",732,4,9,2,4,"2018-11-16",9,320,25,0,0.6,56,8,1
7914,"10/22/18",15,"Phlox cuspidata","H","f",733,3,12,0,3,"2018-11-16",12,320,25,0,0.8,56,8,1
7915,"10/22/18",15,"Phlox cuspidata","H","f",734,6,9,0,6,"2018-11-16",9,320,25,0,0.6,56,8,1
7916,"10/22/18",15,"Phlox cuspidata","L","f",735,1,13,0,2,"2018-11-16",14,320,25,0,0.933333333333333,56,8,0
7917,"0",20,"Oenethera biennis","H","G",121,2,0,6,14,"2018-10-29",0,302,0,0,0,63,9,1
7918,"0",20,"Oenethera biennis","H","G",122,0,0,5,11,"2018-10-29",0,302,0,0,0,63,9,1
7919,"0",20,"Oenethera biennis","H","G",123,0,0,1,19,"2018-10-29",0,302,0,0,0,63,9,1
7920,"0",20,"Oenethera biennis","L","G",124,0,0,8,11,"2018-10-29",0,302,0,0,0,63,9,0
7921,"0",20,"Oenethera biennis","L","G",125,0,0,2,18,"2018-10-29",0,302,0,0,0,63,9,0
7922,"0",20,"Oenethera biennis","L","G",126,2,0,3,17,"2018-10-29",0,302,0,0,0,63,9,0
7923,"0",20,"Asclepias syriaca","H","G",169,0,0,0,21,"2018-10-29",0,302,0,0,0,63,9,1
7924,"0",20,"Asclepias syriaca","H","G",170,0,0,0,20,"2018-10-29",0,302,0,0,0,63,9,1
7925,"0",20,"Asclepias syriaca","H","G",171,1,0,0,20,"2018-10-29",0,302,0,0,0,63,9,1
7926,"0",20,"Asclepias syriaca","L","G",172,0,0,2,19,"2018-10-29",0,302,0,0,0,63,9,0
7927,"0",20,"Asclepias syriaca","L","G",173,1,0,0,20,"2018-10-29",0,302,0,0,0,63,9,0
7928,"0",20,"Asclepias syriaca","L","G",174,1,0,0,20,"2018-10-29",0,302,0,0,0,63,9,0
7929,"0",20,"Cryptotaenia canadensis","H","G",217,7,0,0,21,"2018-10-29",0,302,0,0,0,63,9,1
7930,"0",20,"Cryptotaenia canadensis","H","G",218,8,2,2,16,"2018-10-29",2,302,0,2,0.1,63,9,1
7931,"0",20,"Cryptotaenia canadensis","H","G",219,7,0,1,19,"2018-10-29",0,302,0,0,0,63,9,1
7932,"0",20,"Cryptotaenia canadensis","L","G",220,0,0,0,20,"2018-10-29",0,302,0,0,0,63,9,0
7933,"0",20,"Cryptotaenia canadensis","L","G",221,0,0,0,20,"2018-10-29",0,302,0,0,0,63,9,0
7934,"0",20,"Cryptotaenia canadensis","L","G",222,0,1,0,20,"2018-10-29",1,302,0,1,0.05,63,9,0
7935,"0",20,"Eurbia diviricata","H","G",283,5,0,8,12,"2018-10-29",0,302,0,0,0,63,9,1
7936,"0",20,"Eurbia diviricata","H","G",284,3,0,6,14,"2018-10-29",0,302,0,0,0,63,9,1
7937,"0",20,"Eurbia diviricata","H","G",286,5,0,6,14,"2018-10-29",0,302,0,0,0,63,9,1
7938,"0",20,"Eurbia diviricata","L","G",285,2,0,4,16,"2018-10-29",0,302,0,0,0,63,9,0
7939,"0",20,"Eurbia diviricata","L","G",287,2,0,7,13,"2018-10-29",0,302,0,0,0,63,9,0
7940,"0",20,"Eurbia diviricata","L","G",288,2,0,3,17,"2018-10-29",0,302,0,0,0,63,9,0
7941,"0",20,"Hesperis matronalis","H","G",337,0,4,0,17,"2018-10-29",4,302,0,4,0.2,63,9,1
7942,"0",20,"Hesperis matronalis","H","G",338,0,2,1,17,"2018-10-29",2,302,0,2,0.1,63,9,1
7943,"0",20,"Hesperis matronalis","H","G",339,0,3,0,18,"2018-10-29",3,302,0,3,0.15,63,9,1
7944,"0",20,"Hesperis matronalis","L","G",340,3,2,0,18,"2018-10-29",2,302,0,2,0.1,63,9,0
7945,"0",20,"Hesperis matronalis","L","G",341,0,2,1,17,"2018-10-29",2,302,0,2,0.1,63,9,0
7946,"0",20,"Hesperis matronalis","L","G",342,1,2,0,19,"2018-10-29",2,302,0,2,0.1,63,9,0
7947,"0",20,"Polygonum virginiatum","H","G",410,3,0,0,20,"2018-10-29",0,302,0,0,0,63,9,1
7948,"0",20,"Polygonum virginiatum","H","G",411,3,0,0,20,"2018-10-29",0,302,0,0,0,63,9,1
7949,"0",20,"Polygonum virginiatum","L","G",412,3,0,1,19,"2018-10-29",0,302,0,0,0,63,9,0
7950,"0",20,"Polygonum virginiatum","L","G",413,3,0,0,20,"2018-10-29",0,302,0,0,0,63,9,0
7951,"0",20,"Polygonum virginiatum","L","G",414,3,0,0,22,"2018-10-29",0,302,0,0,0,63,9,0
7952,"0",20,"Carex grisea","H","G",451,19,0,1,19,"2018-10-29",0,302,0,0,0,63,9,1
7953,"0",20,"Carex grisea","H","G",452,19,0,1,19,"2018-10-29",0,302,0,0,0,63,9,1
7954,"0",20,"Carex grisea","L","G",453,19,0,1,19,"2018-10-29",0,302,0,0,0,63,9,0
7955,"0",20,"Carex grisea","L","G",454,20,0,0,20,"2018-10-29",0,302,0,0,0,63,9,0
7956,"0",20,"Silene vulgaris","H","G",502,3,0,0,20,"2018-10-29",0,302,0,0,0,63,9,1
7957,"0",20,"Silene vulgaris","H","G",503,7,0,0,21,"2018-10-29",0,302,0,0,0,63,9,1
7958,"0",20,"Silene vulgaris","H","G",504,1,1,0,20,"2018-10-29",1,302,0,1,0.05,63,9,1
7959,"0",20,"Silene vulgaris","L","G",505,2,0,2,19,"2018-10-29",0,302,0,0,0,63,9,0
7960,"0",20,"Silene vulgaris","L","G",506,3,0,1,20,"2018-10-29",0,302,0,0,0,63,9,0
7961,"0",20,"Silene vulgaris","L","G",507,0,2,0,19,"2018-10-29",2,302,0,2,0.1,63,9,0
7962,"0",20,"Silene stellata","H","G",556,17,0,2,19,"2018-10-29",0,302,0,0,0,63,9,1
7963,"0",20,"Silene stellata","H","G",557,19,0,0,20,"2018-10-29",0,302,0,0,0,63,9,1
7964,"0",20,"Silene stellata","H","G",558,18,0,0,20,"2018-10-29",0,302,0,0,0,63,9,1
7965,"0",20,"Silene stellata","L","G",559,11,0,0,20,"2018-10-29",0,302,0,0,0,63,9,0
7966,"0",20,"Silene stellata","L","G",560,12,0,0,20,"2018-10-29",0,302,0,0,0,63,9,0
7967,"0",20,"Silene stellata","L","G",561,10,0,0,20,"2018-10-29",0,302,0,0,0,63,9,0
7968,"0",20,"Anemone virginana","H","G",610,1,0,0,23,"2018-10-29",0,302,0,0,0,63,9,1
7969,"0",20,"Anemone virginana","H","G",611,0,0,0,20,"2018-10-29",0,302,0,0,0,63,9,1
7970,"0",20,"Anemone virginana","H","G",612,0,0,0,20,"2018-10-29",0,302,0,0,0,63,9,1
7971,"0",20,"Anemone virginana","L","G",613,0,0,1,19,"2018-10-29",0,302,0,0,0,63,9,0
7972,"0",20,"Anemone virginana","L","G",614,0,0,2,18,"2018-10-29",0,302,0,0,0,63,9,0
7973,"0",20,"Anemone virginana","L","G",615,0,0,1,19,"2018-10-29",0,302,0,0,0,63,9,0
7974,"0",15,"Thalictrum dioicum","H","G",664,3,0,10,5,"2018-10-29",0,302,0,0,0,63,9,1
7975,"0",15,"Thalictrum dioicum","H","G",665,5,0,7,8,"2018-10-29",0,302,0,0,0,63,9,1
7976,"0",15,"Thalictrum dioicum","H","G",666,7,0,6,9,"2018-10-29",0,302,0,0,0,63,9,1
7977,"0",15,"Thalictrum dioicum","L","G",667,3,0,7,8,"2018-10-29",0,302,0,0,0,63,9,0
7978,"0",15,"Thalictrum dioicum","L","G",668,6,0,6,9,"2018-10-29",0,302,0,0,0,63,9,0
7979,"0",15,"Thalictrum dioicum","L","G",669,3,0,8,7,"2018-10-29",0,302,0,0,0,63,9,0
7980,"0",10,"Impatiens capensis","H","G",700,1,0,9,1,"2018-10-29",0,302,0,0,0,63,9,1
7981,"0",10,"Impatiens capensis","H","G",701,0,0,9,1,"2018-10-29",0,302,0,0,0,63,9,1
7982,"0",10,"Impatiens capensis","L","G",702,4,0,6,4,"2018-10-29",0,302,0,0,0,63,9,0
7983,"0",10,"Impatiens capensis","L","G",703,2,0,8,2,"2018-10-29",0,302,0,0,0,63,9,0
7984,"0",15,"Phlox cuspidata","H","G",736,5,11,0,5,"2018-10-29",11,302,0,11,0.733333333333333,63,9,1
7985,"0",15,"Phlox cuspidata","H","G",737,6,6,1,7,"2018-10-29",6,302,0,6,0.4,63,9,1
7986,"0",15,"Phlox cuspidata","H","G",738,1,12,1,1,"2018-10-29",12,302,0,12,0.8,63,9,1
7987,"0",15,"Phlox cuspidata","L","G",739,5,10,0,5,"2018-10-29",10,302,0,10,0.666666666666667,63,9,0
7988,"0",20,"Oenethera biennis","H","G",121,2,0,6,14,"2018-10-31",6,304,2,6,0.3,63,9,1
7989,"0",20,"Oenethera biennis","H","G",122,0,0,5,11,"2018-10-31",4,304,2,4,0.2,63,9,1
7990,"0",20,"Oenethera biennis","H","G",123,0,0,1,19,"2018-10-31",10,304,2,10,0.5,63,9,1
7991,"0",20,"Oenethera biennis","L","G",124,0,0,8,11,"2018-10-31",0,304,2,0,0,63,9,0
7992,"0",20,"Oenethera biennis","L","G",125,0,0,2,18,"2018-10-31",0,304,2,0,0,63,9,0
7993,"0",20,"Oenethera biennis","L","G",126,2,0,3,17,"2018-10-31",1,304,2,1,0.05,63,9,0
7994,"0",20,"Asclepias syriaca","H","G",169,0,0,0,21,"2018-10-31",0,304,2,0,0,63,9,1
7995,"0",20,"Asclepias syriaca","H","G",170,0,0,0,20,"2018-10-31",0,304,2,0,0,63,9,1
7996,"0",20,"Asclepias syriaca","H","G",171,1,0,0,20,"2018-10-31",1,304,2,1,0.05,63,9,1
7997,"0",20,"Asclepias syriaca","L","G",172,0,0,2,19,"2018-10-31",0,304,2,0,0,63,9,0
7998,"0",20,"Asclepias syriaca","L","G",173,1,0,0,20,"2018-10-31",0,304,2,0,0,63,9,0
7999,"0",20,"Asclepias syriaca","L","G",174,1,0,0,20,"2018-10-31",0,304,2,0,0,63,9,0
8000,"0",20,"Cryptotaenia canadensis","H","G",217,7,0,0,21,"2018-10-31",0,304,2,0,0,63,9,1
8001,"0",20,"Cryptotaenia canadensis","H","G",218,8,2,2,16,"2018-10-31",2,304,2,0,0.1,63,9,1
8002,"0",20,"Cryptotaenia canadensis","H","G",219,7,0,1,19,"2018-10-31",0,304,2,0,0,63,9,1
8003,"0",20,"Cryptotaenia canadensis","L","G",220,0,0,0,20,"2018-10-31",0,304,2,0,0,63,9,0
8004,"0",20,"Cryptotaenia canadensis","L","G",221,0,0,0,20,"2018-10-31",0,304,2,0,0,63,9,0
8005,"0",20,"Cryptotaenia canadensis","L","G",222,0,1,0,20,"2018-10-31",2,304,2,1,0.1,63,9,0
8006,"0",20,"Eurbia diviricata","H","G",283,5,0,8,12,"2018-10-31",1,304,2,1,0.05,63,9,1
8007,"0",20,"Eurbia diviricata","H","G",284,3,0,6,14,"2018-10-31",3,304,2,3,0.15,63,9,1
8008,"0",20,"Eurbia diviricata","H","G",286,5,0,6,14,"2018-10-31",0,304,2,0,0,63,9,1
8009,"0",20,"Eurbia diviricata","L","G",285,2,0,4,16,"2018-10-31",1,304,2,1,0.05,63,9,0
8010,"0",20,"Eurbia diviricata","L","G",287,2,0,7,13,"2018-10-31",2,304,2,2,0.1,63,9,0
8011,"0",20,"Eurbia diviricata","L","G",288,2,0,3,17,"2018-10-31",0,304,2,0,0,63,9,0
8012,"0",20,"Hesperis matronalis","H","G",337,0,4,0,17,"2018-10-31",21,304,2,17,1,63,9,1
8013,"0",20,"Hesperis matronalis","H","G",338,0,2,1,17,"2018-10-31",19,304,2,17,0.95,63,9,1
8014,"0",20,"Hesperis matronalis","H","G",339,0,3,0,18,"2018-10-31",20,304,2,17,1,63,9,1
8015,"0",20,"Hesperis matronalis","L","G",340,3,2,0,18,"2018-10-31",17,304,2,15,0.85,63,9,0
8016,"0",20,"Hesperis matronalis","L","G",341,0,2,1,17,"2018-10-31",19,304,2,17,0.95,63,9,0
8017,"0",20,"Hesperis matronalis","L","G",342,1,2,0,19,"2018-10-31",20,304,2,18,1,63,9,0
8018,"0",20,"Polygonum virginiatum","H","G",410,3,0,0,20,"2018-10-31",3,304,2,3,0.15,63,9,1
8019,"0",20,"Polygonum virginiatum","H","G",411,3,0,0,20,"2018-10-31",4,304,2,4,0.2,63,9,1
8020,"0",20,"Polygonum virginiatum","L","G",412,3,0,1,19,"2018-10-31",0,304,2,0,0,63,9,0
8021,"0",20,"Polygonum virginiatum","L","G",413,3,0,0,20,"2018-10-31",1,304,2,1,0.05,63,9,0
8022,"0",20,"Polygonum virginiatum","L","G",414,3,0,0,22,"2018-10-31",3,304,2,3,0.15,63,9,0
8023,"0",20,"Carex grisea","H","G",451,19,0,1,19,"2018-10-31",0,304,2,0,0,63,9,1
8024,"0",20,"Carex grisea","H","G",452,19,0,1,19,"2018-10-31",0,304,2,0,0,63,9,1
8025,"0",20,"Carex grisea","L","G",453,19,0,1,19,"2018-10-31",0,304,2,0,0,63,9,0
8026,"0",20,"Carex grisea","L","G",454,20,0,0,20,"2018-10-31",0,304,2,0,0,63,9,0
8027,"0",20,"Silene vulgaris","H","G",502,3,0,0,20,"2018-10-31",1,304,2,1,0.05,63,9,1
8028,"0",20,"Silene vulgaris","H","G",503,7,0,0,21,"2018-10-31",0,304,2,0,0,63,9,1
8029,"0",20,"Silene vulgaris","H","G",504,1,1,0,20,"2018-10-31",6,304,2,5,0.3,63,9,1
8030,"0",20,"Silene vulgaris","L","G",505,2,0,2,19,"2018-10-31",0,304,2,0,0,63,9,0
8031,"0",20,"Silene vulgaris","L","G",506,3,0,1,20,"2018-10-31",0,304,2,0,0,63,9,0
8032,"0",20,"Silene vulgaris","L","G",507,0,2,0,19,"2018-10-31",2,304,2,0,0.1,63,9,0
8033,"0",20,"Silene stellata","H","G",556,17,0,2,19,"2018-10-31",0,304,2,0,0,63,9,1
8034,"0",20,"Silene stellata","H","G",557,19,0,0,20,"2018-10-31",0,304,2,0,0,63,9,1
8035,"0",20,"Silene stellata","H","G",558,18,0,0,20,"2018-10-31",0,304,2,0,0,63,9,1
8036,"0",20,"Silene stellata","L","G",559,11,0,0,20,"2018-10-31",1,304,2,1,0.05,63,9,0
8037,"0",20,"Silene stellata","L","G",560,12,0,0,20,"2018-10-31",1,304,2,1,0.05,63,9,0
8038,"0",20,"Silene stellata","L","G",561,10,0,0,20,"2018-10-31",1,304,2,1,0.05,63,9,0
8039,"0",20,"Anemone virginana","H","G",610,1,0,0,23,"2018-10-31",0,304,2,0,0,63,9,1
8040,"0",20,"Anemone virginana","H","G",611,0,0,0,20,"2018-10-31",0,304,2,0,0,63,9,1
8041,"0",20,"Anemone virginana","H","G",612,0,0,0,20,"2018-10-31",0,304,2,0,0,63,9,1
8042,"0",20,"Anemone virginana","L","G",613,0,0,1,19,"2018-10-31",0,304,2,0,0,63,9,0
8043,"0",20,"Anemone virginana","L","G",614,0,0,2,18,"2018-10-31",0,304,2,0,0,63,9,0
8044,"0",20,"Anemone virginana","L","G",615,0,0,1,19,"2018-10-31",0,304,2,0,0,63,9,0
8045,"0",15,"Thalictrum dioicum","H","G",664,3,0,10,5,"2018-10-31",0,304,2,0,0,63,9,1
8046,"0",15,"Thalictrum dioicum","H","G",665,5,0,7,8,"2018-10-31",0,304,2,0,0,63,9,1
8047,"0",15,"Thalictrum dioicum","H","G",666,7,0,6,9,"2018-10-31",0,304,2,0,0,63,9,1
8048,"0",15,"Thalictrum dioicum","L","G",667,3,0,7,8,"2018-10-31",0,304,2,0,0,63,9,0
8049,"0",15,"Thalictrum dioicum","L","G",668,6,0,6,9,"2018-10-31",0,304,2,0,0,63,9,0
8050,"0",15,"Thalictrum dioicum","L","G",669,3,0,8,7,"2018-10-31",0,304,2,0,0,63,9,0
8051,"0",10,"Impatiens capensis","H","G",700,1,0,9,1,"2018-10-31",0,304,2,0,0,63,9,1
8052,"0",10,"Impatiens capensis","H","G",701,0,0,9,1,"2018-10-31",0,304,2,0,0,63,9,1
8053,"0",10,"Impatiens capensis","L","G",702,4,0,6,4,"2018-10-31",0,304,2,0,0,63,9,0
8054,"0",10,"Impatiens capensis","L","G",703,2,0,8,2,"2018-10-31",0,304,2,0,0,63,9,0
8055,"0",15,"Phlox cuspidata","H","G",736,5,11,0,5,"2018-10-31",11,304,2,0,0.733333333333333,63,9,1
8056,"0",15,"Phlox cuspidata","H","G",737,6,6,1,7,"2018-10-31",6,304,2,0,0.4,63,9,1
8057,"0",15,"Phlox cuspidata","H","G",738,1,12,1,1,"2018-10-31",12,304,2,0,0.8,63,9,1
8058,"0",15,"Phlox cuspidata","L","G",739,5,10,0,5,"2018-10-31",10,304,2,0,0.666666666666667,63,9,0
8059,"0",20,"Oenethera biennis","H","G",121,2,0,6,14,"2018-11-02",12,306,4,6,0.6,63,9,1
8060,"0",20,"Oenethera biennis","H","G",122,0,0,5,11,"2018-11-02",11,306,4,7,0.55,63,9,1
8061,"0",20,"Oenethera biennis","H","G",123,0,0,1,19,"2018-11-02",19,306,4,9,0.95,63,9,1
8062,"0",20,"Oenethera biennis","L","G",124,0,0,8,11,"2018-11-02",9,306,4,9,0.45,63,9,0
8063,"0",20,"Oenethera biennis","L","G",125,0,0,2,18,"2018-11-02",15,306,4,15,0.75,63,9,0
8064,"0",20,"Oenethera biennis","L","G",126,2,0,3,17,"2018-11-02",15,306,4,14,0.75,63,9,0
8065,"0",20,"Asclepias syriaca","H","G",169,0,0,0,21,"2018-11-02",10,306,4,10,0.5,63,9,1
8066,"0",20,"Asclepias syriaca","H","G",170,0,0,0,20,"2018-11-02",11,306,4,11,0.55,63,9,1
8067,"0",20,"Asclepias syriaca","H","G",171,1,0,0,20,"2018-11-02",9,306,4,8,0.45,63,9,1
8068,"0",20,"Asclepias syriaca","L","G",172,0,0,2,19,"2018-11-02",1,306,4,1,0.05,63,9,0
8069,"0",20,"Asclepias syriaca","L","G",173,1,0,0,20,"2018-11-02",0,306,4,0,0,63,9,0
8070,"0",20,"Asclepias syriaca","L","G",174,1,0,0,20,"2018-11-02",0,306,4,0,0,63,9,0
8071,"0",20,"Cryptotaenia canadensis","H","G",217,7,0,0,21,"2018-11-02",7,306,4,7,0.35,63,9,1
8072,"0",20,"Cryptotaenia canadensis","H","G",218,8,2,2,16,"2018-11-02",6,306,4,4,0.3,63,9,1
8073,"0",20,"Cryptotaenia canadensis","H","G",219,7,0,1,19,"2018-11-02",3,306,4,3,0.15,63,9,1
8074,"0",20,"Cryptotaenia canadensis","L","G",220,0,0,0,20,"2018-11-02",3,306,4,3,0.15,63,9,0
8075,"0",20,"Cryptotaenia canadensis","L","G",221,0,0,0,20,"2018-11-02",2,306,4,2,0.1,63,9,0
8076,"0",20,"Cryptotaenia canadensis","L","G",222,0,1,0,20,"2018-11-02",5,306,4,3,0.25,63,9,0
8077,"0",20,"Eurbia diviricata","H","G",283,5,0,8,12,"2018-11-02",2,306,4,1,0.1,63,9,1
8078,"0",20,"Eurbia diviricata","H","G",284,3,0,6,14,"2018-11-02",5,306,4,2,0.25,63,9,1
8079,"0",20,"Eurbia diviricata","H","G",286,5,0,6,14,"2018-11-02",3,306,4,3,0.15,63,9,1
8080,"0",20,"Eurbia diviricata","L","G",285,2,0,4,16,"2018-11-02",3,306,4,2,0.15,63,9,0
8081,"0",20,"Eurbia diviricata","L","G",287,2,0,7,13,"2018-11-02",5,306,4,3,0.25,63,9,0
8082,"0",20,"Eurbia diviricata","L","G",288,2,0,3,17,"2018-11-02",7,306,4,7,0.35,63,9,0
8083,"0",20,"Hesperis matronalis","H","G",337,0,4,0,17,"2018-11-02",21,306,4,0,1,63,9,1
8084,"0",20,"Hesperis matronalis","H","G",338,0,2,1,17,"2018-11-02",19,306,4,0,0.95,63,9,1
8085,"0",20,"Hesperis matronalis","H","G",339,0,3,0,18,"2018-11-02",21,306,4,1,1,63,9,1
8086,"0",20,"Hesperis matronalis","L","G",340,3,2,0,18,"2018-11-02",17,306,4,0,0.85,63,9,0
8087,"0",20,"Hesperis matronalis","L","G",341,0,2,1,17,"2018-11-02",19,306,4,0,0.95,63,9,0
8088,"0",20,"Hesperis matronalis","L","G",342,1,2,0,19,"2018-11-02",20,306,4,0,1,63,9,0
8089,"0",20,"Polygonum virginiatum","H","G",410,3,0,0,20,"2018-11-02",6,306,4,3,0.3,63,9,1
8090,"0",20,"Polygonum virginiatum","H","G",411,3,0,0,20,"2018-11-02",8,306,4,4,0.4,63,9,1
8091,"0",20,"Polygonum virginiatum","L","G",412,3,0,1,19,"2018-11-02",6,306,4,6,0.3,63,9,0
8092,"0",20,"Polygonum virginiatum","L","G",413,3,0,0,20,"2018-11-02",7,306,4,6,0.35,63,9,0
8093,"0",20,"Polygonum virginiatum","L","G",414,3,0,0,22,"2018-11-02",5,306,4,2,0.25,63,9,0
8094,"0",20,"Carex grisea","H","G",451,19,0,1,19,"2018-11-02",0,306,4,0,0,63,9,1
8095,"0",20,"Carex grisea","H","G",452,19,0,1,19,"2018-11-02",0,306,4,0,0,63,9,1
8096,"0",20,"Carex grisea","L","G",453,19,0,1,19,"2018-11-02",0,306,4,0,0,63,9,0
8097,"0",20,"Carex grisea","L","G",454,20,0,0,20,"2018-11-02",0,306,4,0,0,63,9,0
8098,"0",20,"Silene vulgaris","H","G",502,3,0,0,20,"2018-11-02",13,306,4,12,0.65,63,9,1
8099,"0",20,"Silene vulgaris","H","G",503,7,0,0,21,"2018-11-02",10,306,4,10,0.5,63,9,1
8100,"0",20,"Silene vulgaris","H","G",504,1,1,0,20,"2018-11-02",18,306,4,12,0.9,63,9,1
8101,"0",20,"Silene vulgaris","L","G",505,2,0,2,19,"2018-11-02",10,306,4,10,0.5,63,9,0
8102,"0",20,"Silene vulgaris","L","G",506,3,0,1,20,"2018-11-02",9,306,4,9,0.45,63,9,0
8103,"0",20,"Silene vulgaris","L","G",507,0,2,0,19,"2018-11-02",11,306,4,9,0.55,63,9,0
8104,"0",20,"Silene stellata","H","G",556,17,0,2,19,"2018-11-02",1,306,4,1,0.05,63,9,1
8105,"0",20,"Silene stellata","H","G",557,19,0,0,20,"2018-11-02",0,306,4,0,0,63,9,1
8106,"0",20,"Silene stellata","H","G",558,18,0,0,20,"2018-11-02",1,306,4,1,0.05,63,9,1
8107,"0",20,"Silene stellata","L","G",559,11,0,0,20,"2018-11-02",2,306,4,1,0.1,63,9,0
8108,"0",20,"Silene stellata","L","G",560,12,0,0,20,"2018-11-02",4,306,4,3,0.2,63,9,0
8109,"0",20,"Silene stellata","L","G",561,10,0,0,20,"2018-11-02",4,306,4,3,0.2,63,9,0
8110,"0",20,"Anemone virginana","H","G",610,1,0,0,23,"2018-11-02",0,306,4,0,0,63,9,1
8111,"0",20,"Anemone virginana","H","G",611,0,0,0,20,"2018-11-02",0,306,4,0,0,63,9,1
8112,"0",20,"Anemone virginana","H","G",612,0,0,0,20,"2018-11-02",1,306,4,1,0.05,63,9,1
8113,"0",20,"Anemone virginana","L","G",613,0,0,1,19,"2018-11-02",0,306,4,0,0,63,9,0
8114,"0",20,"Anemone virginana","L","G",614,0,0,2,18,"2018-11-02",0,306,4,0,0,63,9,0
8115,"0",20,"Anemone virginana","L","G",615,0,0,1,19,"2018-11-02",0,306,4,0,0,63,9,0
8116,"0",15,"Thalictrum dioicum","H","G",664,3,0,10,5,"2018-11-02",0,306,4,0,0,63,9,1
8117,"0",15,"Thalictrum dioicum","H","G",665,5,0,7,8,"2018-11-02",0,306,4,0,0,63,9,1
8118,"0",15,"Thalictrum dioicum","H","G",666,7,0,6,9,"2018-11-02",0,306,4,0,0,63,9,1
8119,"0",15,"Thalictrum dioicum","L","G",667,3,0,7,8,"2018-11-02",0,306,4,0,0,63,9,0
8120,"0",15,"Thalictrum dioicum","L","G",668,6,0,6,9,"2018-11-02",0,306,4,0,0,63,9,0
8121,"0",15,"Thalictrum dioicum","L","G",669,3,0,8,7,"2018-11-02",0,306,4,0,0,63,9,0
8122,"0",10,"Impatiens capensis","H","G",700,1,0,9,1,"2018-11-02",0,306,4,0,0,63,9,1
8123,"0",10,"Impatiens capensis","H","G",701,0,0,9,1,"2018-11-02",0,306,4,0,0,63,9,1
8124,"0",10,"Impatiens capensis","L","G",702,4,0,6,4,"2018-11-02",0,306,4,0,0,63,9,0
8125,"0",10,"Impatiens capensis","L","G",703,2,0,8,2,"2018-11-02",0,306,4,0,0,63,9,0
8126,"0",15,"Phlox cuspidata","H","G",736,5,11,0,5,"2018-11-02",11,306,4,0,0.733333333333333,63,9,1
8127,"0",15,"Phlox cuspidata","H","G",737,6,6,1,7,"2018-11-02",6,306,4,0,0.4,63,9,1
8128,"0",15,"Phlox cuspidata","H","G",738,1,12,1,1,"2018-11-02",12,306,4,0,0.8,63,9,1
8129,"0",15,"Phlox cuspidata","L","G",739,5,10,0,5,"2018-11-02",10,306,4,0,0.666666666666667,63,9,0
8130,"0",20,"Oenethera biennis","H","G",121,2,0,6,14,"2018-11-04",12,308,6,0,0.6,63,9,1
8131,"0",20,"Oenethera biennis","H","G",122,0,0,5,11,"2018-11-04",11,308,6,0,0.55,63,9,1
8132,"0",20,"Oenethera biennis","H","G",123,0,0,1,19,"2018-11-04",19,308,6,0,0.95,63,9,1
8133,"0",20,"Oenethera biennis","L","G",124,0,0,8,11,"2018-11-04",11,308,6,2,0.55,63,9,0
8134,"0",20,"Oenethera biennis","L","G",125,0,0,2,18,"2018-11-04",18,308,6,3,0.9,63,9,0
8135,"0",20,"Oenethera biennis","L","G",126,2,0,3,17,"2018-11-04",15,308,6,0,0.75,63,9,0
